球员,号码,出场时间,首发,进攻篮板,防守篮板,助攻,犯规,抢断,失误,盖帽,扣篮,被侵,快攻,得分,Game_ID,球队,对手,2分中,2分投,3分中,3分投,罚球中,罚球投
埃里克-格林,22,29,1,1,4,3,1,1,1,0,0,1,0/0,15,2019202000007,福建,广厦,5,9,1,5,2,2
孙椿棚,13,12,1,2,2,0,1,0,1,0,0,0,0/0,0,2019202000007,福建,广厦,0,0,0,0,0,0
黄毅超,14,6,1,0,0,0,1,0,0,0,0,0,0/0,0,2019202000007,福建,广厦,0,0,0,2,0,0
泰-劳森,1,41,0,0,5,7,4,7,4,0,0,8,0/0,22,2019202000007,福建,广厦,6,12,2,6,4,4
胡珑贸,10,24,0,0,2,2,4,0,3,0,0,2,0/0,8,2019202000007,福建,广厦,1,1,2,4,0,0
孙喆,17,8,0,1,1,0,2,1,1,1,0,2,0/0,5,2019202000007,福建,广厦,1,2,0,0,3,4
刁成灏,24,7,0,1,0,1,0,0,0,0,0,0,0/0,3,2019202000007,福建,广厦,0,0,1,4,0,0
汤杰,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000007,福建,广厦,0,0,0,0,0,0
刘洺宇,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000007,福建,广厦,0,0,0,0,0,0
卡米然斯地克江,3,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000007,福建,广厦,0,0,0,0,0,0
李江淮,5,25,0,2,2,5,2,1,1,0,0,1,0/0,0,2019202000007,福建,广厦,0,1,0,2,0,0
徐铭智,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000007,福建,广厦,0,0,0,0,0,0
谢亚财,19,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000007,福建,广厦,0,0,0,0,0,0
王润锋,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000007,福建,广厦,0,0,0,0,0,0
何重达,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000007,福建,广厦,0,0,0,0,0,0
曹飞,29,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000007,福建,广厦,0,0,0,0,0,0
莫泰尤纳斯,12,40,1,3,12,6,2,1,3,1,0,9,0/0,19,2019202000008,上海,同曦,7,16,1,4,2,4
施宇晨,11,24,1,3,0,1,3,2,3,1,0,0,0/0,11,2019202000008,上海,同曦,4,4,1,1,0,0
罗旭东,13,24,1,1,2,3,5,0,2,0,0,1,0/0,6,2019202000008,上海,同曦,1,3,1,1,1,2
鞠明欣,24,15,1,0,1,1,1,2,0,0,0,3,0/0,5,2019202000008,上海,同曦,2,5,0,1,1,5
蔡亮,1,38,1,3,2,2,2,1,1,0,0,2,0/0,4,2019202000008,上海,同曦,2,5,0,0,0,0
纳纳利,21,31,0,1,5,2,1,1,1,0,0,4,0/0,18,2019202000008,上海,同曦,6,11,1,3,3,4
罗汉琛,33,29,0,0,1,3,4,2,2,0,0,5,0/0,17,2019202000008,上海,同曦,5,8,1,3,4,4
李根,3,18,0,0,3,2,1,0,2,0,0,1,0/0,8,2019202000008,上海,同曦,3,3,0,2,2,2
董瀚麟,10,13,0,0,1,0,2,1,2,0,1,3,0/0,5,2019202000008,上海,同曦,1,3,0,0,3,6
唐子豪,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,上海,同曦,0,0,0,0,0,0
孟令源,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,上海,同曦,0,0,0,0,0,0
黄旭,17,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,上海,同曦,0,0,0,0,0,0
朱瀛,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,上海,同曦,0,0,0,0,0,0
颜鹏,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,上海,同曦,0,0,0,0,0,0
王潼,25,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,上海,同曦,0,0,0,0,0,0
张春军,9,2,0,0,0,0,0,1,0,0,0,0,0/0,0,2019202000008,上海,同曦,0,0,0,0,0,0
吴永盛,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,上海,同曦,0,0,0,0,0,0
约瑟夫-杨,3,39,1,0,1,6,4,3,4,0,1,12,0/0,27,2019202000008,同曦,上海,9,20,2,7,3,3
雅克查理,88,38,1,3,2,3,2,2,2,0,0,4,0/0,16,2019202000008,同曦,上海,1,4,4,12,2,2
郭一飞,10,37,1,5,2,0,4,0,1,0,0,1,0/0,13,2019202000008,同曦,上海,5,7,1,4,0,2
哈达迪,15,29,1,6,18,1,4,1,5,4,1,3,0/0,9,2019202000008,同曦,上海,3,10,1,1,0,0
宋建骅,8,19,1,0,1,0,2,1,1,0,0,0,0/0,0,2019202000008,同曦,上海,0,0,0,3,0,0
于长春,6,28,0,1,1,2,3,1,2,0,0,1,0/0,12,2019202000008,同曦,上海,2,3,2,4,2,2
卢伟,12,14,0,0,0,0,0,1,0,0,0,0,0/0,3,2019202000008,同曦,上海,0,1,1,3,0,0
买尔丹,33,11,0,1,1,2,4,0,0,0,0,0,0/0,2,2019202000008,同曦,上海,1,1,0,0,0,0
王睿,21,17,0,0,1,0,5,1,2,1,0,0,0/0,2,2019202000008,同曦,上海,1,1,0,1,0,0
孙思尧,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,同曦,上海,0,0,0,0,0,0
乔文瀚,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,同曦,上海,0,0,0,0,0,0
何敬佳,20,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,同曦,上海,0,0,0,0,0,0
冯欣,11,3,0,1,0,0,0,0,0,0,0,0,0/0,0,2019202000008,同曦,上海,0,0,0,2,0,0
李泓澎,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,同曦,上海,0,0,0,0,0,0
李盛东,77,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,同曦,上海,0,0,0,0,0,0
张韩,29,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,同曦,上海,0,0,0,0,0,0
李柏润,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000008,同曦,上海,0,0,0,0,0,0
马尔科-托多罗维奇,19,37,1,4,6,6,3,3,3,1,0,7,0/0,20,2019202000009,天津,北京,7,12,0,0,6,7
时德帅,23,39,1,2,1,0,1,0,2,0,0,5,0/0,14,2019202000009,天津,北京,3,5,1,3,5,5
孟子凯,1,32,1,2,1,0,4,1,0,2,2,3,0/0,8,2019202000009,天津,北京,3,4,0,2,2,4
李荣培,7,20,1,1,2,2,4,1,3,1,0,1,0/0,7,2019202000009,天津,北京,0,2,2,6,1,2
田野,17,12,1,0,1,0,1,0,1,0,0,0,0/0,3,2019202000009,天津,北京,0,0,1,2,0,0
查森-兰德尔,25,30,0,0,6,5,4,0,3,0,0,1,0/0,14,2019202000009,天津,北京,3,8,2,10,2,2
刘帅,12,22,0,0,2,1,1,1,0,0,0,4,0/0,7,2019202000009,天津,北京,1,3,1,1,2,4
金鑫,10,11,0,2,0,0,4,1,0,0,0,0,0/0,6,2019202000009,天津,北京,3,4,0,0,0,0
潘宁,6,15,0,1,4,0,0,1,1,1,0,1,0/0,2,2019202000009,天津,北京,1,2,0,0,0,0
刘伟,21,3,0,0,0,1,0,0,0,0,0,0,0/0,0,2019202000009,天津,北京,0,0,0,0,0,0
史仪,22,4,0,0,2,0,0,0,2,0,0,1,0/0,0,2019202000009,天津,北京,0,0,0,1,0,0
田雨,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,天津,北京,0,0,0,0,0,0
张云梦,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,天津,北京,0,0,0,0,0,0
关健,68,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,天津,北京,0,0,0,0,0,0
何思雨,20,8,0,0,0,0,1,0,0,0,0,0,0/0,0,2019202000009,天津,北京,0,2,0,2,0,0
韩博林,8,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,天津,北京,0,0,0,0,0,0
张智涵,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,天津,北京,0,0,0,0,0,0
孟祥龙,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,天津,北京,0,0,0,0,0,0
栾晓君,4,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,天津,北京,0,0,0,0,0,0
高森堡,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,天津,北京,0,0,0,0,0,0
林书豪,7,35,1,2,4,9,4,2,4,0,0,10,0/0,25,2019202000009,北京,天津,7,13,0,5,11,12
朱彦西,13,35,1,1,8,1,2,2,0,0,0,1,0/0,19,2019202000009,北京,天津,2,4,5,7,0,0
方硕,8,30,1,0,2,3,3,2,0,0,0,1,0/0,18,2019202000009,北京,天津,4,6,3,9,1,1
翟晓川,20,33,1,1,5,3,3,1,3,2,0,6,0/0,16,2019202000009,北京,天津,4,6,0,1,8,8
丘天,19,7,1,0,0,0,4,0,0,0,0,0,0/0,0,2019202000009,北京,天津,0,0,0,0,0,0
汉密尔顿,41,32,0,6,4,2,2,0,3,3,1,3,0/0,14,2019202000009,北京,天津,4,9,0,2,6,6
王骁辉,77,11,0,1,1,0,0,1,0,0,0,1,0/0,6,2019202000009,北京,天津,0,0,2,3,0,0
段江鹏,11,5,0,0,0,0,0,0,0,0,0,0,0/0,3,2019202000009,北京,天津,0,0,1,3,0,0
刘晓宇,10,21,0,0,2,1,2,1,1,0,0,0,0/0,2,2019202000009,北京,天津,1,3,0,1,0,0
周仪翔,27,5,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,北京,天津,0,1,0,1,0,0
王旭,4,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,北京,天津,0,0,0,0,0,0
赵晏满,1,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,北京,天津,0,0,0,0,0,0
孙昊锋,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,北京,天津,0,0,0,0,0,0
张卓,22,9,0,0,2,0,1,0,1,0,0,0,0/0,0,2019202000009,北京,天津,0,1,0,0,0,0
张才仁,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,北京,天津,0,0,0,0,0,0
常林,21,11,0,1,0,0,2,0,0,0,0,0,0/0,0,2019202000009,北京,天津,0,1,0,0,0,0
孙晨然,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000009,北京,天津,0,0,0,0,0,0
陈盈骏,9,30,1,0,2,6,1,0,1,0,0,1,0/0,11,2019202000010,广州,山西,3,10,1,3,2,2
衡艺丰,8,16,1,1,1,0,3,0,0,0,0,1,0/0,7,2019202000010,广州,山西,1,2,1,2,2,2
尼克尔森,44,32,1,0,9,3,3,0,2,0,0,1,0/0,6,2019202000010,广州,山西,3,9,0,3,0,0
司坤,6,26,1,2,1,1,3,0,1,0,0,1,0/0,5,2019202000010,广州,山西,1,6,1,3,0,0
张永鹏,33,9,1,0,0,0,2,0,0,0,0,1,0/0,2,2019202000010,广州,山西,1,1,0,0,0,0
凯弗-赛克斯,28,35,0,1,2,2,0,1,2,0,2,7,0/0,27,2019202000010,广州,山西,9,16,1,4,6,8
郑准,50,17,0,0,6,0,0,0,1,0,0,0,0/0,16,2019202000010,广州,山西,2,2,4,5,0,0
孙鸣阳,27,21,0,0,3,1,4,0,1,0,0,2,0/0,10,2019202000010,广州,山西,3,3,1,4,1,1
郭凯,14,14,0,0,1,0,0,1,1,3,1,5,0/0,10,2019202000010,广州,山西,3,3,0,0,4,5
谷玥灼,12,15,0,1,0,0,1,0,0,0,0,0,0/0,2,2019202000010,广州,山西,1,1,0,0,0,0
贾明儒,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000010,广州,山西,0,0,0,0,0,0
田宇恒,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000010,广州,山西,0,0,0,0,0,0
姚天一,1,17,0,0,1,3,0,0,0,0,0,1,0/0,0,2019202000010,广州,山西,0,0,0,4,0,0
张展玮,23,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000010,广州,山西,0,0,0,0,0,0
刘丰搏,30,2,0,0,0,0,2,0,0,0,0,0,0/0,0,2019202000010,广州,山西,0,0,0,0,0,0
李炎哲,13,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000010,广州,山西,0,0,0,0,0,0
原帅,7,38,1,0,7,1,2,1,1,0,0,1,0/0,29,2019202000010,山西,广州,2,3,8,10,1,1
富兰克林,11,33,1,0,10,16,0,1,1,5,0,7,0/0,27,2019202000010,山西,广州,9,12,1,5,6,7
葛昭宝,35,25,1,3,3,2,1,0,0,0,0,2,0/0,9,2019202000010,山西,广州,4,7,0,1,1,2
任骏威,10,13,1,1,0,1,2,0,0,0,0,1,0/0,6,2019202000010,山西,广州,0,2,2,2,0,0
刘冠岑,17,24,1,1,2,2,2,1,0,0,0,0,0/0,4,2019202000010,山西,广州,2,3,0,2,0,0
M.I.托马斯,4,30,0,2,10,5,4,1,2,2,3,7,0/0,21,2019202000010,山西,广州,7,9,2,5,1,1
闫鹏飞,9,22,0,4,4,1,1,2,0,0,3,1,0/0,14,2019202000010,山西,广州,7,11,0,0,0,2
邢志强,12,4,0,0,0,0,2,0,0,1,0,0,0/0,5,2019202000010,山西,广州,1,2,1,2,0,0
郭晓鹏,1,25,0,1,1,1,4,0,1,0,0,0,0/0,5,2019202000010,山西,广州,1,3,1,4,0,0
田桂森,0,14,0,0,0,4,1,0,1,0,0,0,0/0,3,2019202000010,山西,广州,0,2,1,2,0,0
刘春庆,6,6,0,0,0,0,1,0,1,0,0,0,0/0,0,2019202000010,山西,广州,0,1,0,0,0,0
张泽龙,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000010,山西,广州,0,0,0,0,0,0
滕贺麒,8,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000010,山西,广州,0,0,0,0,0,0
卫猛,19,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000010,山西,广州,0,0,0,0,0,0
张涵钧,25,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000010,山西,广州,0,0,0,0,0,0
史蒂芬森,1,42,1,2,7,1,4,1,1,0,0,5,0/0,33,2019202000011,辽宁,广厦,12,15,2,9,3,8
李晓旭,22,22,1,2,2,0,1,0,0,0,0,3,0/0,13,2019202000011,辽宁,广厦,5,7,0,0,3,3
郭艾伦,13,36,1,0,1,2,3,4,2,0,0,3,0/0,11,2019202000011,辽宁,广厦,5,11,0,1,1,2
韩德君,55,28,1,4,6,2,5,0,5,2,1,5,0/0,9,2019202000011,辽宁,广厦,3,6,0,0,3,7
赵继伟,3,32,1,1,6,7,6,4,6,0,0,2,0/0,6,2019202000011,辽宁,广厦,0,1,2,3,0,0
巴斯,30,26,0,1,4,0,1,1,3,1,0,3,0/0,10,2019202000011,辽宁,广厦,4,11,0,0,2,4
高诗岩,0,15,0,1,1,0,2,0,3,0,0,0,0/0,5,2019202000011,辽宁,广厦,1,3,1,4,0,0
贺天举,6,19,0,3,1,1,1,2,0,0,0,1,0/0,3,2019202000011,辽宁,广厦,1,1,0,3,1,2
马壮,8,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,辽宁,广厦,0,0,0,0,0,0
王化东,32,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,辽宁,广厦,0,0,0,0,0,0
孙锴祺,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,辽宁,广厦,0,0,0,0,0,0
郭旭,15,3,0,0,0,0,1,0,1,0,0,0,0/0,0,2019202000011,辽宁,广厦,0,0,0,1,0,0
丛明晨,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,辽宁,广厦,0,0,0,0,0,0
刘志轩,11,14,0,0,1,1,0,0,1,0,0,0,0/0,0,2019202000011,辽宁,广厦,0,0,0,1,0,0
刘雁宇,17,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,辽宁,广厦,0,0,0,0,0,0
卢梓杰,28,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,辽宁,广厦,0,0,0,0,0,0
鄢手骐,36,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,辽宁,广厦,0,0,0,0,0,0
刘铮,11,41,1,2,5,3,3,3,4,1,0,4,0/0,23,2019202000011,广厦,辽宁,4,11,3,5,6,6
李京龙,9,40,1,0,3,1,3,2,1,0,0,1,0/0,18,2019202000011,广厦,辽宁,3,4,4,11,0,0
胡金秋,21,33,1,4,5,2,0,2,2,2,1,4,0/0,17,2019202000011,广厦,辽宁,8,11,0,1,1,2
艾伦-杰克逊,6,38,1,0,1,10,2,2,3,0,0,7,0/0,12,2019202000011,广厦,辽宁,4,9,0,4,4,4
苏若禹,5,22,1,2,3,1,5,1,0,0,0,2,0/0,7,2019202000011,广厦,辽宁,2,5,0,0,3,4
杰伦-雷诺兹,8,26,0,2,7,2,4,4,4,0,2,1,0/0,14,2019202000011,广厦,辽宁,6,11,0,0,2,2
孙铭徽,17,25,0,1,1,5,3,2,1,0,0,4,0/0,8,2019202000011,广厦,辽宁,1,5,2,5,0,0
李金效,13,10,0,1,1,0,3,1,0,0,0,1,0/0,4,2019202000011,广厦,辽宁,2,4,0,0,0,0
吴羽佳,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,广厦,辽宁,0,0,0,0,0,0
赵嘉义,35,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,广厦,辽宁,0,0,0,0,0,0
杜金伦,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,广厦,辽宁,0,0,0,0,0,0
赵岩昊,25,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,广厦,辽宁,0,0,0,0,0,0
赵嘉仁,32,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,广厦,辽宁,0,0,0,0,0,0
原晨云,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,广厦,辽宁,0,0,0,0,0,0
赵天熠,15,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,广厦,辽宁,0,0,0,0,0,0
朱俊龙,23,1,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000011,广厦,辽宁,0,0,0,0,0,0
弗格,18,39,1,2,7,4,3,5,5,0,0,9,0/0,23,2019202000012,北控,上海,4,10,1,4,12,13
桑尼,7,34,1,5,4,2,3,2,2,0,0,3,0/0,21,2019202000012,北控,上海,8,13,1,3,2,2
孙悦,9,30,1,0,1,10,5,1,1,1,0,3,0/0,14,2019202000012,北控,上海,2,3,3,9,1,2
王少杰,14,24,1,2,3,0,3,0,1,1,0,1,0/0,8,2019202000012,北控,上海,4,7,0,0,0,0
许梦君,19,13,1,0,0,0,2,0,2,0,0,0,0/0,1,2019202000012,北控,上海,0,0,0,2,1,2
贾森-汤普森,6,32,0,4,8,1,4,1,0,0,1,5,0/0,12,2019202000012,北控,上海,5,8,0,2,2,4
王子瑞,1,19,0,0,1,1,1,1,2,0,0,2,0/0,8,2019202000012,北控,上海,3,4,0,3,2,2
张帆,3,33,0,0,1,2,2,0,2,0,0,3,0/0,8,2019202000012,北控,上海,0,4,2,5,2,2
宗赞,13,7,0,2,1,0,1,0,1,0,0,0,0/0,3,2019202000012,北控,上海,0,1,1,2,0,0
王向彬,23,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,北控,上海,0,0,0,0,0,0
常亚松,16,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,北控,上海,0,0,0,0,0,0
班铎,29,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,北控,上海,0,0,0,0,0,0
陈子安,20,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,北控,上海,0,0,0,0,0,0
陈金龙,33,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,北控,上海,0,0,0,0,0,0
景浩扬,12,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,北控,上海,0,0,0,0,0,0
于梁,11,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,北控,上海,0,0,0,0,0,0
高尚,27,4,0,0,0,1,1,0,0,0,0,0,0/0,0,2019202000012,北控,上海,0,1,0,1,0,0
王征,28,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,北控,上海,0,0,0,0,0,0
孙桐林,55,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,北控,上海,0,0,0,0,0,0
孟博龙,4,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,北控,上海,0,0,0,0,0,0
莫泰尤纳斯,12,29,1,0,5,2,5,3,5,0,1,3,0/0,18,2019202000012,上海,北控,9,12,0,1,0,1
蔡亮,1,29,1,0,2,1,2,2,2,1,0,2,0/0,5,2019202000012,上海,北控,0,3,1,4,2,4
罗旭东,13,27,1,0,1,1,5,0,0,0,0,1,0/0,4,2019202000012,上海,北控,2,5,0,4,0,0
施宇晨,11,20,1,1,1,0,3,2,1,0,0,0,0/0,3,2019202000012,上海,北控,0,2,1,1,0,0
鞠明欣,24,10,1,1,0,2,2,0,2,0,0,1,0/0,0,2019202000012,上海,北控,0,1,0,1,0,0
纳纳利,21,33,0,2,7,6,2,1,3,0,0,8,0/0,27,2019202000012,上海,北控,2,6,4,5,11,12
李根,3,34,0,1,1,3,2,0,1,0,0,2,0/0,22,2019202000012,上海,北控,5,9,3,9,3,4
董瀚麟,10,33,0,3,13,1,4,2,3,1,1,5,0/0,21,2019202000012,上海,北控,7,9,0,0,7,11
罗汉琛,33,18,0,0,2,3,1,0,0,0,0,1,0/0,2,2019202000012,上海,北控,0,1,0,0,2,2
唐子豪,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,上海,北控,0,0,0,0,0,0
孟令源,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,上海,北控,0,0,0,0,0,0
黄旭,17,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,上海,北控,0,0,0,0,0,0
朱瀛,2,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,上海,北控,0,0,0,0,0,0
颜鹏,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,上海,北控,0,0,0,0,0,0
王潼,25,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,上海,北控,0,0,0,0,0,0
张春军,9,1,0,0,0,0,0,0,0,0,0,1,0/0,0,2019202000012,上海,北控,0,0,0,0,0,2
吴永盛,14,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000012,上海,北控,0,0,0,0,0,0
约瑟夫-杨,3,36,1,0,4,4,0,1,3,0,0,7,0/0,19,2019202000013,同曦,江苏,5,13,2,8,3,6
哈达迪,15,35,1,1,12,6,4,0,6,2,1,5,0/0,16,2019202000013,同曦,江苏,5,10,0,0,6,8
雅克查理,88,33,1,1,8,3,1,3,1,0,0,5,0/0,15,2019202000013,同曦,江苏,4,6,2,7,1,4
郭一飞,10,40,1,3,3,2,3,2,1,0,0,2,0/0,12,2019202000013,同曦,江苏,4,4,1,6,1,1
宋建骅,8,27,1,2,2,1,4,0,3,0,0,3,0/0,10,2019202000013,同曦,江苏,0,0,2,6,4,4
于长春,6,19,0,0,3,1,2,0,0,0,0,0,0/0,10,2019202000013,同曦,江苏,2,2,2,3,0,0
冯欣,11,17,0,0,1,3,1,0,1,0,0,0,0/0,6,2019202000013,同曦,江苏,0,0,2,4,0,0
李泓澎,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,同曦,江苏,0,0,0,0,0,0
何敬佳,20,9,0,0,1,1,0,0,0,0,0,0,0/0,0,2019202000013,同曦,江苏,0,0,0,0,0,0
乔文瀚,9,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,同曦,江苏,0,0,0,0,0,0
李盛东,77,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,同曦,江苏,0,0,0,0,0,0
王睿,21,3,0,1,0,0,3,0,0,0,0,0,0/0,0,2019202000013,同曦,江苏,0,3,0,0,0,0
卢伟,12,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,同曦,江苏,0,0,0,0,0,0
孙思尧,24,7,0,1,0,0,3,1,0,0,0,0,0/0,0,2019202000013,同曦,江苏,0,1,0,0,0,0
张韩,29,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,同曦,江苏,0,0,0,0,0,0
买尔丹,33,9,0,0,1,0,3,0,1,0,0,1,0/0,0,2019202000013,同曦,江苏,0,0,0,0,0,0
李柏润,5,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,同曦,江苏,0,0,0,0,0,0
易立,8,32,1,0,3,2,1,3,0,0,0,5,0/0,17,2019202000013,江苏,同曦,6,9,1,1,2,2
拉杜利察,13,29,1,2,11,3,3,1,4,0,0,8,0/0,9,2019202000013,江苏,同曦,3,9,0,2,3,7
黄荣奇,1,26,1,0,2,1,3,0,0,0,0,0,0/0,6,2019202000013,江苏,同曦,0,5,2,3,0,0
史鸿飞,4,25,1,0,1,4,4,2,0,0,0,1,0/0,6,2019202000013,江苏,同曦,0,0,2,3,0,0
吴冠希,11,32,1,1,2,2,5,1,1,4,1,0,0/0,4,2019202000013,江苏,同曦,2,8,0,0,0,0
布莱克尼,2,38,0,1,8,3,0,3,4,0,3,6,0/0,41,2019202000013,江苏,同曦,13,23,2,4,9,13
柳伟,15,29,0,2,2,0,6,0,2,0,0,3,0/0,5,2019202000013,江苏,同曦,2,3,0,1,1,1
侯逸凡,31,10,0,0,0,0,1,0,1,0,0,0,0/0,2,2019202000013,江苏,同曦,1,1,0,0,0,0
赵旭昕,77,3,0,0,1,0,0,0,0,0,0,0,0/0,0,2019202000013,江苏,同曦,0,0,0,0,0,0
赵率舟,24,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,江苏,同曦,0,0,0,0,0,0
吴俣成,27,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,江苏,同曦,0,0,0,0,0,0
刘宇轩,21,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,江苏,同曦,0,0,0,0,0,0
蒋浩然,18,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,江苏,同曦,0,0,0,0,0,0
王洪,9,10,0,0,1,2,0,1,1,0,0,0,0/0,0,2019202000013,江苏,同曦,0,0,0,1,0,0
刘剑阁,7,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,江苏,同曦,0,0,0,0,0,0
孙鑫,10,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,江苏,同曦,0,0,0,0,0,0
张稀然,6,0,0,0,0,0,0,0,0,0,0,0,0/0,0,2019202000013,江苏,同曦,0,0,0,0,0,0
富兰克林,11,38,1,1,10,9,4,1,6,0,0,9,0/0,37,2019202000014,山西,福建,4,9,5,12,14,15
葛昭宝,35,15,1,0,0,2,4,0,1,0,0,0,0/0,6,2019202000014,山西,福建,3,5,0,0,0,0
刘冠岑,17,36,1,4,4,3,2,0,0,2,0,3,0/0,6,2019202000014,山西,福建,2,3,0,1,2,4
任骏威,10,14,1,2,3,0,1,0,0,0,0,1,0/0,5,2019202000014,山西,福建,1,3,1,2,0,0
原帅,7,12,1,0,0,1,1,0,0,0,0,0,0/0,0,2019202000014,山西,福建,0,0,0,1,0,0
闫鹏飞,9,26,0,1,2,1,4,0,4,1,0,3,0/0,18,2019202000014,山西,福建,8,12,0,1,2,3
